id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
1242250915,0.25,-0.2,1,0,0
1242319536,-0.88,-0.89,0,0,1
1242332676,-0.46,1.4,0,1,0
1242361133,-0.9,-0.91,0,0,1
1242392336,0.46,-0.78,1,0,0
1242549452,-0.79,-0.84,0,0,1
1242603496,-0.58,-1.17,1,0,0
1242689722,2.48,-1.12,1,0,0
1242742373,-0.94,2.28,0,1,0
1242744811,0.97,2.2,0,1,0
1242765306,2.45,-0.01,1,0,0
1242898605,-0.02,-0.21,1,0,0
1242898668,-0.05,-0.26,1,0,0
1243086686,0.62,1.1,0,1,0
1243104568,-0.16,0.19,0,0,1
1243200243,2.69,-1.64,1,0,0
1243289422,-0.38,-0.88,1,0,0
1243334923,0.84,-1.07,1,0,0
1243375439,1.52,0.34,1,0,0
1243383546,1.54,1.88,0,1,0
1243466116,-0.96,-0.47,0,1,0
1243804920,0.58,-1.62,1,0,0
1243922820,-0.5,-1.61,1,0,0
1244011471,-1.22,1.96,0,1,0
1244072133,-0.9,-0.91,0,0,1
1244087657,0.85,0.66,0,0,1
1244151559,1.13,-0.71,1,0,0
1244152468,0.12,0.12,1,0,0
1244165326,-0.65,1.12,0,1,0
1244193203,0.39,-1.41,1,0,0
1244335922,-0.29,-0.29,0,0,1
1244409554,3.02,1.63,1,0,0
1244491124,-0.84,-0.84,0,0,1
1244648558,-1.06,-1.21,0,0,1
1244713127,-0.85,-0.81,0,0,1
1244794249,0.1,0.19,0,1,0
1244827015,-0.49,-0.52,0,1,0
1244835358,1.51,1.17,0,1,0
1244855741,0.95,0.21,0,0,1
1244876442,-0.85,-0.84,0,0,1
1244940821,-0.43,-0.7,1,0,0
1244993787,-0.61,-0.95,1,0,0
1245034251,0.54,0.86,0,0,1
1245229748,0.23,0.7,0,1,0
1245366340,0.41,0.11,0,0,1
1245374432,-0.39,1.12,0,1,0
1245397458,-0.84,-0.18,0,1,0
1245409599,-0.38,-0.99,1,0,0
1245495103,-0.88,-0.89,0,0,1
1245521910,0.5,-0.38,1,0,0
1245528226,-1.43,-1.43,0,0,1
1245574824,-1.33,-1.3,0,1,0
1245593306,2.91,-0.43,1,0,0
1245675458,0.46,-1.45,1,0,0
1245800447,-1.2,-1.44,0,0,1
1245814472,1.51,1.34,1,0,0
1245999135,-1.61,1.91,0,1,0
1246028167,-0.32,1.4,0,1,0
1246117311,0.52,0.29,1,0,0
1246169447,1.34,-0.09,1,0,0
1246210336,0.63,0.14,1,0,0
1246486709,-1.37,-1.4,0,0,1
1246686375,-1.32,1.5,0,1,0
1246688585,0.36,2.02,0,1,0
1246698426,0.14,1.71,0,1,0
1246768370,-0.82,-0.82,1,0,0
1246927102,1.07,-0.28,1,0,0
1247001132,0.84,1.23,0,1,0
1247039275,-0.92,1.26,0,1,0
1247112109,-0.02,0.19,0,1,0
1247128785,-0.81,-0.77,0,0,1
1247199386,-1.15,0.32,0,1,0
1247276303,-0.88,-0.84,0,0,1
1247294348,0.68,1.98,0,1,0
1247325402,1.77,0.13,1,0,0
1247357677,1.1,-0.07,1,0,0
1247383355,1.46,1.49,0,0,1
1247395740,-0.64,-0.58,0,0,1
1247442846,1.44,1.05,1,0,0
1247443950,1.71,-0.68,1,0,0
1247448417,2.59,2.59,0,0,1
1247461883,0.09,-1.0,1,0,0
1247567062,0.14,-0.9,0,0,1
1247658745,-0.71,-0.55,0,0,1
1247663676,-0.34,-0.27,0,0,1
1247729984,0.01,0.47,0,1,0
1247943737,-0.82,-0.84,0,0,1
1247953653,3.12,2.33,1,0,0
1248084411,-1.21,1.09,0,1,0
1248280389,-0.88,2.0,0,1,0
1248322060,-0.76,-0.75,0,0,1
1248346203,-0.3,1.05,0,1,0
1248437744,-1.18,0.68,0,1,0
1248443988,-0.88,-0.84,0,0,1
1248542389,-0.52,-0.39,0,1,0
1248549624,0.82,-0.84,1,0,0
1248553972,-0.47,-0.45,1,0,0
1248802363,0.23,-0.86,1,0,0
1248839777,0.63,0.63,0,1,0
1249024301,-0.17,0.8,0,1,0
1249092992,-0.04,-0.55,1,0,0
1249148682,-0.25,-0.19,0,0,1
1249162294,-0.41,1.68,0,1,0
1249261048,-0.67,-0.66,0,1,0
1249275367,-0.2,1.41,0,1,0
1249326501,0.03,-0.07,1,0,0
1249372251,-0.75,-0.61,0,1,0
1249392842,-0.34,1.55,0,1,0
1249564525,-0.79,-0.75,0,0,1
1249569404,-0.47,1.64,0,1,0
1249752784,-0.28,0.92,0,1,0
1249822885,-1.69,-1.72,0,0,1
1249840288,-0.21,2.42,0,1,0
1249904397,-0.84,-0.75,0,1,0
1249930456,0.91,-1.06,1,0,0
1249965249,-0.63,-0.72,0,0,1
1250051065,1.41,-0.68,1,0,0
1250162846,-0.74,-0.77,0,0,1
1250203420,0.08,0.43,1,0,0
1250206635,1.32,0.58,1,0,0
1250234093,-1.01,-1.06,0,0,1
1250259215,1.7,2.28,0,1,0
1250260043,-0.84,-0.82,1,0,0
1250480933,-0.97,-0.22,1,0,0
1250518934,-0.93,-1.33,1,0,0
1250563727,0.96,-1.5,1,0,0
1250645026,-0.87,-0.8,0,0,1
1250652570,-0.57,-0.57,0,0,1
1250656488,0.02,-0.06,0,0,1
1250726096,-1.11,-0.96,0,1,0
1250765794,-0.44,-0.48,0,0,1
1250959022,-0.53,-0.59,0,1,0
1250959194,-0.09,0.75,0,1,0
1250959285,-0.57,-0.44,0,1,0
1250986511,-0.26,0.48,0,1,0
1251029034,-0.58,-0.31,0,1,0
1251032049,-0.08,0.47,0,1,0
1251076662,-1.34,1.12,0,1,0
1251091657,-0.75,-0.76,0,0,1
1251153973,1.8,1.15,1,0,0
1251176637,-1.04,0.9,0,1,0
1251258732,-1.52,-1.51,1,0,0
1251267684,-1.12,-1.33,0,0,1
1251341131,1.45,-0.53,1,0,0
1251462405,-0.76,-0.77,0,0,1
1251467051,-0.84,-0.82,0,0,1
1251500018,1.62,-1.39,1,0,0
1251543401,0.14,-0.89,0,1,0
1251595884,-0.98,0.55,0,1,0
1251607363,-0.97,0.58,0,1,0
1251665896,-1.39,0.55,0,1,0
1251834478,0.82,2.16,0,1,0
1251834699,0.03,0.63,0,1,0
1251844649,0.66,-1.62,1,0,0
1251896680,2.17,-0.5,1,0,0
1252046649,0.29,-0.95,1,0,0
1252078906,1.69,-0.87,1,0,0
1252100207,-0.67,-0.67,0,0,1
1252104829,0.86,0.87,0,0,1
1252110090,-0.81,-0.56,0,1,0
1252121704,-0.2,-0.19,0,0,1
1252147554,-0.15,1.9,0,1,0
1252189008,-0.9,-0.87,0,0,1
1252215008,-0.76,-0.79,0,0,1
1252216185,-0.79,-0.64,0,0,1
1252231217,-0.15,-1.45,1,0,0
1252317063,-0.56,-0.5,0,0,1
1252541137,-1.37,1.23,0,1,0
1252543721,0.52,0.69,0,0,1
1252562013,0.89,-1.2,1,0,0
1252574482,-0.23,0.14,0,1,0
1252647500,-0.58,-0.52,0,0,1
1252661581,-0.69,-0.7,0,0,1
1252853166,-0.03,-0.46,0,1,0
1252887386,-0.89,-0.98,0,0,1
1252995744,-0.55,-0.46,0,0,1
1253072682,-0.62,-0.71,1,0,0
1253105240,1.67,1.55,0,1,0
1253117654,2.69,0.54,1,0,0
1253148191,2.5,3.06,0,1,0
1253321703,-1.7,0.99,0,1,0
1253469949,1.91,2.72,0,1,0
1253484190,-0.73,-0.66,0,0,1
1253535053,-0.82,-0.79,0,0,1
1253603604,-0.16,-0.19,1,0,0
1253677761,-0.85,-0.61,0,1,0
1253748214,-0.66,-0.66,0,0,1
1253777221,-0.41,1.2,0,1,0
1253917466,-0.82,-0.84,0,0,1
1253997720,-0.35,-0.18,0,1,0
1254193387,1.09,-0.3,1,0,0
1254210539,-0.7,-0.66,0,1,0
1254329717,1.95,-1.13,1,0,0
1254331328,-0.81,-0.81,0,0,1
1254354571,-0.56,-0.67,0,0,1
1254458678,-0.84,-0.84,0,0,1
1254555566,-0.44,-0.39,0,0,1
1254561371,-0.43,-0.43,1,0,0
1254803037,-0.76,-0.82,0,0,1
1254816106,2.41,-0.62,1,0,0
1255036222,1.44,0.03,1,0,0
1255060282,0.2,-0.32,1,0,0
1255281985,0.59,0.59,0,0,1
1255603426,0.93,2.52,0,1,0
1255681810,0.45,1.03,0,1,0
1255709121,-0.75,-0.14,0,1,0
1255765023,0.38,1.67,0,1,0
1255769391,-0.58,-1.03,1,0,0
1255817578,-0.96,0.89,0,1,0
1256010557,-1.08,-0.3,0,1,0
1256082741,-0.33,-1.59,1,0,0
1256108746,1.61,0.04,1,0,0
1256132686,-0.72,-0.71,0,0,1
1256140076,-0.18,-0.18,1,0,0
1256145141,0.11,0.45,0,0,1
1256184448,1.7,-1.16,1,0,0
1256194492,1.82,0.66,1,0,0
1256263460,1.15,-1.21,1,0,0
1256291687,-0.82,0.98,0,1,0
1256358890,-0.76,-0.78,0,0,1
1256367342,0.04,1.15,0,1,0
1256438435,-0.74,-0.74,0,0,1
1256469837,1.54,0.69,1,0,0
1256518061,-0.36,2.64,0,1,0
1256612177,-1.16,1.55,0,1,0
1256637281,1.82,0.84,1,0,0
1256822527,2.36,2.2,0,0,1
1256878690,-0.69,-0.7,0,0,1
1256898244,-0.84,-0.84,0,0,1
1257255887,0.36,1.02,0,1,0
1257340875,-0.89,-0.88,0,0,1
1257398820,-0.74,-0.72,0,0,1
1257448119,-0.77,2.5,0,1,0
1257509469,-0.87,-0.87,0,0,1
1257523660,-0.56,-0.57,0,0,1
1257555692,-0.79,-0.59,0,1,0
1257875992,-0.81,-0.85,0,0,1
1257883963,-0.77,-0.77,0,0,1
1258177563,1.28,0.01,1,0,0
1258271360,0.28,-0.43,1,0,0
1258282574,-0.78,-0.73,0,0,1
1258403052,-0.61,-0.63,0,0,1
1258408534,-0.48,-0.49,0,0,1
1258431036,0.22,-1.41,1,0,0
1258654883,-0.61,-1.1,1,0,0
1258716212,1.28,0.14,1,0,0
1258861753,1.11,1.1,1,0,0
1258871699,0.79,-0.23,1,0,0
1258883398,-0.25,1.27,0,1,0
1258942228,0.55,0.65,0,1,0
1258984742,-1.41,-1.55,0,0,1
1259023141,-1.27,-1.9,1,0,0
1259034028,1.8,-0.85,1,0,0
1259063673,1.04,0.63,1,0,0
1259120238,-0.37,-0.6,0,0,1
1259151812,-0.49,1.08,0,1,0
1259247511,2.69,1.64,1,0,0
1259320813,-0.73,-0.64,0,1,0
1259441815,1.13,2.2,0,1,0
1259444249,1.73,0.33,1,0,0
1259455630,-0.71,-0.79,0,1,0
1259589247,-0.11,-0.26,0,0,1
1259601214,-0.69,-0.69,0,0,1
1259604931,-0.43,-0.47,0,0,1
1259656010,0.87,-0.09,1,0,0
1259669651,0.31,0.68,0,1,0
1259707209,-1.16,1.0,0,1,0
1259716033,-0.53,-0.53,0,0,1
1259783812,-0.81,-0.78,0,0,1
1259783918,-1.45,-1.01,0,1,0
1259815077,-1.27,0.72,0,1,0
1259818060,-0.86,-0.82,0,0,1
1259829262,-0.29,-1.08,1,0,0
1259865937,-0.58,0.77,0,1,0
1260089658,-0.01,-1.09,1,0,0
1260131118,-1.3,-0.26,0,1,0
1260177060,-0.1,-0.57,1,0,0
1260219971,-1.15,0.55,0,1,0
1260274024,-0.32,-0.57,1,0,0
1260301831,0.66,-0.14,1,0,0
1260420674,-0.08,-0.02,1,0,0
1260534606,-0.49,-0.73,0,0,1
1260574690,-0.41,-1.67,1,0,0
1260598589,-1.17,-1.17,0,0,1
1260757139,-1.41,-1.5,0,0,1
1260835943,-0.74,0.11,0,1,0
1260841102,0.01,-1.59,1,0,0
1260999252,-0.7,-0.7,0,0,1
1261000361,-0.87,-0.87,0,0,1
1261205035,2.02,-0.85,1,0,0
1261267036,2.48,0.71,1,0,0
1261267797,-0.89,1.05,0,1,0
1261302881,0.14,1.47,0,1,0
1261311208,-1.43,0.63,0,1,0
1261357377,2.06,1.17,1,0,0
1261371520,-1.14,-0.71,0,0,1
1261413512,1.48,1.79,0,1,0
1261575336,-0.34,-0.06,0,1,0
1261624097,-1.11,0.11,0,1,0
1261651837,0.71,1.21,0,1,0
1261653595,-0.38,1.95,0,1,0
1261898448,-0.68,-0.69,0,0,1
1261910680,-0.89,-0.84,0,0,1
1261978454,-0.66,-0.66,0,0,1
1262041391,-0.74,-0.64,0,1,0
1262049194,-1.35,1.0,0,1,0
1262243448,-0.97,1.2,0,1,0
1262277806,-0.1,1.16,0,1,0
1262472525,1.22,-0.89,1,0,0
1262513289,-1.53,-1.63,0,0,1
1262519510,0.51,0.13,1,0,0
1262532663,1.62,-1.83,1,0,0
1262539804,2.41,-1.41,1,0,0
1262611640,0.42,-0.37,1,0,0
1262727792,0.41,2.34,0,1,0
1262796186,1.22,-0.85,1,0,0
1262920235,-1.02,0.34,0,1,0
1262959395,-0.71,-0.74,0,0,1
1263027277,1.66,0.93,1,0,0
1263031014,-0.66,-0.11,0,1,0
1263050125,-0.77,-1.45,0,0,1
1263164706,0.35,1.16,0,1,0
1263429567,-1.18,-1.06,0,1,0
1263593997,1.05,-0.8,1,0,0
1263650574,1.16,-1.12,1,0,0
1263680447,-0.24,1.25,0,1,0
1263696917,-1.78,-1.64,0,1,0
1263737691,-1.16,-1.11,0,0,1
1263764154,-0.15,-0.75,1,0,0
1264073332,-1.12,-0.72,0,1,0
1264177867,0.67,0.57,0,1,0
1264234623,0.8,2.42,0,1,0
1264286037,-1.49,0.23,0,1,0
1264348639,-0.74,1.05,0,1,0
1264366401,1.92,2.33,0,0,1
1264401167,0.18,-0.41,1,0,0
1264443123,0.76,2.05,0,1,0
1264574232,1.6,-0.56,1,0,0
1264652944,0.44,1.51,0,1,0
1264688930,2.25,1.8,1,0,0
1264780406,-0.13,1.27,0,1,0
1264798265,-0.3,0.53,0,1,0
1264887934,2.06,-1.23,1,0,0
1265076075,-0.82,0.36,0,1,0
1265097459,-0.28,1.89,0,1,0
1265196889,0.17,-0.03,0,1,0
1265446114,0.07,0.5,0,0,1
1265454077,-0.61,0.43,0,1,0
1265506135,-0.94,-0.66,0,0,1
1265513074,-0.28,1.41,0,1,0
1265537795,-0.36,-0.04,0,1,0
1265539574,-0.64,-0.34,0,1,0
1265549905,0.65,-0.1,1,0,0
1265575076,1.53,0.41,1,0,0
1265575132,-1.22,0.94,0,1,0
1265581822,-1.12,-0.61,0,1,0
1265626346,-0.68,-0.73,0,0,1
1265694900,-0.84,-0.82,0,1,0
1265701130,0.29,-0.47,1,0,0
1265715249,0.26,-1.55,1,0,0
1265855345,-0.67,-0.85,1,0,0
1266061587,0.57,0.4,0,0,1
1266268779,-0.85,-0.87,0,0,1
1266464706,0.04,2.02,0,1,0
1266573182,1.52,-0.8,1,0,0
1266715788,-0.49,0.28,0,1,0
1266765061,0.1,0.95,0,1,0
1266795536,1.18,-1.2,1,0,0
1266988500,-0.84,-0.84,0,0,1
1267220605,-0.82,-0.81,0,0,1
1267242906,-1.36,2.17,0,1,0
1267251705,-0.39,2.66,0,1,0
1267311944,-0.89,0.4,0,1,0
1267439750,1.45,-0.31,1,0,0
1267468053,-0.88,-0.99,0,0,1
1267471227,1.01,0.26,1,0,0
1267499428,-0.8,-0.79,0,0,1
1267699086,0.34,1.12,0,1,0
1267731419,-0.82,-0.75,0,1,0
1267737329,-0.72,-0.53,0,1,0
1267745302,0.75,-0.67,1,0,0
1267800011,-0.3,-0.31,0,1,0
1267874053,-0.61,-0.61,0,1,0
1267945293,1.02,0.27,1,0,0
1268135045,-0.48,0.38,0,1,0
1268195153,-0.9,-0.91,0,0,1
1268356994,-0.55,1.3,0,1,0
1268377181,0.04,-1.44,1,0,0
1268612930,1.27,1.41,0,0,1
1268729195,-0.68,-0.76,0,0,1
1268745087,-1.71,1.98,0,1,0
1268901284,0.92,-0.71,1,0,0
1268998924,-0.82,-0.95,1,0,0
1269035545,-0.4,-0.26,0,0,1
1269207710,0.22,-0.41,1,0,0
1269271228,-0.79,-0.47,0,1,0
1269337690,-0.96,-0.96,0,0,1
1269415938,-1.33,1.4,0,1,0
1269419183,-0.51,-0.28,1,0,0
1269478277,-1.08,-0.61,0,0,1
1269497608,1.21,-1.74,1,0,0
1269518367,0.15,-0.69,1,0,0
1269586258,-0.76,-0.84,1,0,0
1269687813,-1.64,0.12,0,1,0
1269759334,-0.49,0.84,0,1,0
1269768544,-0.78,-0.66,0,1,0
1269769343,-0.92,-0.89,0,0,1
1269819610,-0.15,-0.54,1,0,0
1269893754,-0.67,1.32,0,1,0
1269910859,-1.14,-0.79,0,1,0
1270197119,0.43,1.03,0,1,0
1270231802,-0.81,-0.86,0,0,1
1270257758,-0.52,-0.52,0,0,1
1270316580,1.73,2.92,0,1,0
1270579735,-0.38,-0.41,1,0,0
1270641408,2.41,2.41,0,0,1
1270728406,-0.63,-0.64,0,0,1
1270853808,-1.49,-0.77,0,0,1
1270884233,-0.71,0.54,0,1,0
1270906901,-0.84,-0.81,0,0,1
1271054732,1.75,1.0,1,0,0
1271147429,0.05,0.44,0,1,0
1271158252,0.38,-1.73,1,0,0
1271166081,-1.55,0.36,0,1,0
1271214432,0.41,0.5,1,0,0
1271299312,1.96,-1.28,1,0,0
1271316554,-1.32,2.3,0,1,0
1271347403,-0.97,-0.88,0,1,0
1271415496,-1.09,0.28,0,1,0
1271693548,-0.21,-0.07,0,0,1
1271772673,0.29,-0.17,1,0,0
1271835342,-0.54,2.59,1,0,0
1271872772,0.38,-1.66,1,0,0
1271875894,0.41,1.73,0,1,0
1271950713,-1.55,0.44,0,1,0
1272000471,0.33,0.33,1,0,0
1272016544,-0.99,0.69,0,1,0
1272096783,1.39,-1.55,1,0,0
1272181887,0.34,1.09,0,1,0
1272243547,-0.79,-0.77,0,0,1
1272335934,-1.34,0.28,0,1,0
1272496808,0.46,-0.32,1,0,0
1272503735,0.66,-0.84,1,0,0
1272609166,-1.2,-0.11,0,1,0
1272693018,-0.39,-0.58,0,0,1
1272774900,-0.44,-0.5,0,0,1
1272846086,1.11,2.14,0,1,0
1272893350,0.06,0.63,0,1,0
1272911893,-0.84,-0.82,0,0,1
1272932580,-0.84,-0.84,0,0,1
1272989700,1.04,-0.59,1,0,0
1272995306,-0.1,-0.75,1,0,0
1273182550,-0.76,-0.74,0,0,1
1273323476,-1.28,0.84,0,1,0
1273344482,1.49,-0.93,1,0,0
1273374840,0.47,-0.89,1,0,0
1273408112,-0.25,-1.2,1,0,0
1273412451,-0.45,0.34,0,1,0
1273599660,-0.88,-0.95,1,0,0
1273678988,2.72,2.22,1,0,0
1273689143,1.72,1.75,0,1,0
1273782674,-0.34,-0.61,0,0,1
1273810931,-0.56,-0.56,0,1,0
1273835974,-0.8,-0.89,0,0,1
1273942062,-1.01,1.71,0,1,0
1273942742,-1.1,-1.08,0,0,1
1274006030,-0.2,-1.31,1,0,0
1274129217,-1.41,-1.26,1,0,0
1274221446,-0.19,-1.21,1,0,0
1274390419,1.59,0.34,1,0,0
1274439861,-1.41,-0.16,0,1,0
1274597960,1.55,1.47,1,0,0
1274920045,-0.95,-0.96,0,0,1
1274938783,2.78,0.84,1,0,0
1275115253,1.27,1.23,0,0,1
1275284689,-0.31,2.06,0,1,0
1275407789,1.91,2.5,0,1,0
1275545993,-0.78,0.45,0,1,0
1275553897,-0.81,-0.89,0,0,1
1275644258,-0.8,-0.97,0,0,1
1275678574,-0.81,1.2,0,1,0
1275778345,-0.45,-0.4,0,1,0
1275854685,-0.77,-0.82,0,0,1
1275869622,-1.09,0.36,0,1,0
1275891347,-0.79,-0.89,1,0,0
1275921996,1.01,-1.25,1,0,0
1276070284,-0.85,-0.89,0,0,1
1276275653,0.61,-1.16,1,0,0
1276278100,0.78,-0.17,1,0,0
1276290801,2.2,-0.88,1,0,0
1276352910,0.44,-0.41,1,0,0
1276439497,-1.0,1.12,0,1,0
1276568766,0.89,-1.18,1,0,0
1276809544,-0.75,-0.75,0,1,0
1276856134,2.05,-1.73,1,0,0
1276858352,-0.66,-0.77,1,0,0
1276949553,1.69,-1.52,1,0,0
1276951036,-1.12,-1.1,1,0,0
1277009033,0.39,-0.11,1,0,0
1277043242,1.26,1.44,0,0,1
1277061152,1.31,0.9,0,0,1
1277107257,0.9,-0.82,1,0,0
1277138876,0.34,1.22,0,1,0
1277153972,1.5,0.16,1,0,0
1277189324,-0.12,-0.01,0,0,1
1277379066,-0.86,-0.92,0,1,0
1277541541,-0.39,-0.46,0,0,1
1277562094,-0.45,1.1,0,1,0
1277877177,0.43,1.02,0,0,1
1277890342,0.55,0.71,1,0,0
1277986837,0.01,-0.53,1,0,0
1278317926,-0.4,-0.36,0,0,1
1278526248,-0.14,1.52,0,1,0
1278634339,-0.85,-0.82,0,1,0
1278806314,2.72,-0.58,1,0,0
1278840776,0.74,0.06,1,0,0
1278921166,-0.81,-0.87,0,0,1
1278997413,-0.71,-0.81,1,0,0
1278999414,-0.5,-0.92,1,0,0
1279038259,1.09,0.34,1,0,0
1279083612,-1.87,-0.07,0,1,0
1279233419,-0.77,-0.71,0,0,1
1279304592,-0.16,-0.38,0,0,1
1279568722,-0.69,-0.27,0,1,0
1279788897,0.59,-0.59,1,0,0
1279812977,-1.5,-0.21,0,1,0
1279910303,-0.28,-0.03,0,1,0
1279923020,-1.65,-1.65,0,0,1
1279942486,-0.82,-0.84,0,0,1
1280010376,-0.27,-0.45,0,0,1
1280012586,0.4,2.22,0,1,0
1280077092,0.28,1.33,0,1,0
1280178289,-0.24,-1.05,1,0,0
1280196208,1.28,1.08,0,0,1
1280239011,1.12,1.52,1,0,0
1280245883,0.85,0.85,0,0,1
1280405939,-0.56,-1.21,1,0,0
1280418844,-0.85,-0.8,0,1,0
1280662030,-1.1,-1.22,0,0,1
1280688310,0.62,-0.08,1,0,0
1280744224,-0.96,0.92,0,1,0
1280810443,-0.45,-0.29,0,1,0
1280948199,0.89,1.25,0,1,0
1281046760,-0.03,-0.53,1,0,0
1281074258,-0.8,-0.82,0,0,1
1281110743,-0.79,0.02,0,1,0
1281129034,-0.13,-0.13,0,1,0
1281153935,-0.82,-0.71,0,1,0
1281237834,0.95,0.24,1,0,0
1281365236,-1.14,0.59,0,1,0
1281382144,-0.45,-0.03,0,1,0
1281436678,-0.47,0.89,0,1,0
1281486553,-0.15,-0.14,0,0,1
1281498954,-1.0,-1.1,0,0,1
1281645021,-1.08,-0.42,1,0,0
1281691450,-1.59,-0.65,0,1,0
1281697878,-0.94,-1.41,1,0,0
1281787003,-0.65,-0.64,0,0,1
1281908998,1.32,-0.1,1,0,0
1281925258,0.25,0.38,0,0,1
1281939268,-0.72,-0.71,0,0,1
1281951222,-0.77,-0.76,0,0,1
1282022734,-1.6,-1.54,0,0,1
1282349181,-0.05,0.15,1,0,0
1282484045,-0.38,-0.39,0,0,1
1282491003,1.32,1.34,0,0,1
1282503121,2.56,-0.48,1,0,0
1282604352,2.09,-0.32,1,0,0
1282660727,-1.02,1.91,0,1,0
1282745800,-0.66,1.91,1,0,0
1282806323,1.56,-0.25,1,0,0
1283064558,1.3,2.81,0,1,0
1283065489,1.8,0.38,1,0,0
1283218241,-0.84,-0.82,0,0,1
1283270727,-0.27,0.22,0,1,0
1283330761,0.43,-1.81,1,0,0
1283515474,0.58,-1.28,1,0,0
1283532061,-0.8,-0.79,0,0,1
1283599873,-0.86,-0.79,0,1,0
1283646757,-1.43,1.4,0,1,0
1283692047,0.06,-1.09,1,0,0
1283727809,-0.23,-0.29,1,0,0
1283883706,-0.84,-0.84,0,0,1
1283914688,0.43,-0.66,1,0,0
1283973911,-1.27,-1.13,0,0,1
1284126696,-0.24,-0.28,1,0,0
1284155153,-1.81,2.42,0,1,0
1284264753,0.84,0.26,1,0,0
1284331691,1.92,-0.95,1,0,0
1284408470,1.7,-0.9,1,0,0
1284462591,1.73,-0.61,1,0,0
1284569124,-0.58,-0.65,1,0,0
1284579960,-0.55,-1.52,0,0,1
1284621092,1.69,0.15,1,0,0
1284645794,0.34,2.88,0,1,0
1284739672,1.15,-0.29,1,0,0
1284885844,-1.2,-0.57,0,1,0
1284938899,-0.01,-1.05,1,0,0
1285107688,0.48,0.41,0,0,1
1285149110,0.07,0.44,0,1,0
1285168063,-0.58,-0.58,1,0,0
1285178387,-1.2,0.07,0,1,0
1285287287,1.79,-0.97,1,0,0
1285300238,0.6,-1.18,1,0,0
1285416221,-0.06,1.15,0,1,0
1285476729,-0.84,-0.82,0,0,1
1285538219,-0.74,1.2,0,1,0
1285539484,-1.16,-0.28,0,1,0
1285764997,1.38,-0.11,1,0,0
1285863661,1.59,-0.66,1,0,0
1285866549,2.17,-0.24,1,0,0
1285883311,1.06,-1.6,1,0,0
1285966630,0.39,0.01,0,0,1
1285994543,2.42,-0.72,1,0,0
1286111169,-0.81,-0.64,0,0,1
1286125262,0.77,-0.33,1,0,0
1286143845,-1.01,2.03,0,1,0
1286289627,2.03,1.0,1,0,0
1286310593,2.98,-1.48,1,0,0
1286341242,-0.38,-0.38,0,1,0
1286363450,-1.17,-0.3,0,1,0
1286490508,1.5,-1.27,1,0,0
1286563222,0.05,-1.02,1,0,0
1287016099,-0.78,-0.78,0,0,1
1287027645,-0.41,-0.41,1,0,0
1287036266,-0.54,-0.54,0,1,0
1287170142,1.24,-0.51,1,0,0
1287384659,0.75,-1.34,1,0,0
1287400060,1.11,-1.12,1,0,0
1287714888,-0.07,-0.41,1,0,0
1287718124,0.31,1.27,0,1,0
1287849600,-0.82,-0.79,0,0,1
1287944417,-1.08,1.32,0,1,0
1288025896,2.5,2.28,1,0,0
1288043032,0.05,2.53,0,1,0
1288098800,-0.29,-1.15,1,0,0
1288807467,-0.54,1.02,0,1,0
1288871775,-0.19,0.23,0,1,0
1288942901,-0.84,-0.95,1,0,0
1289043550,0.46,0.19,0,0,1
1289118219,0.61,-0.1,1,0,0
1289121274,0.2,-0.05,1,0,0
1289335305,-0.82,-0.85,1,0,0
1289516052,-0.93,-0.91,0,0,1
1289551830,-0.82,-0.84,0,0,1
1289558010,-1.46,-0.7,0,1,0
1289590730,1.8,-0.61,1,0,0
1289670735,0.11,0.04,0,1,0
1289870215,-0.87,-0.85,0,0,1
1289882594,-0.9,-0.89,0,0,1
1290086007,-0.02,0.89,0,1,0
1290126470,-0.5,-0.35,0,0,1
1290165687,-0.75,-0.86,0,0,1
1290693382,-0.86,-0.8,0,0,1
1290890850,-0.76,-0.77,1,0,0
1290905066,-1.45,0.75,0,1,0
1290947797,0.16,0.32,0,0,1
1291209125,-0.21,-0.66,1,0,0
1291392690,1.99,0.49,1,0,0
1291417856,0.91,-1.07,1,0,0
1291421681,-0.76,-0.72,0,0,1
1291466603,0.72,-0.13,1,0,0
1291547665,0.82,1.73,0,1,0
1291557620,-0.66,-0.7,1,0,0
1291648640,-0.41,-0.38,0,0,1
1291682908,1.78,-0.64,1,0,0
1291722430,-0.69,-0.71,0,0,1
1291798458,0.27,2.78,0,1,0
1291862628,-0.7,0.4,0,1,0
1291966583,-0.24,-0.28,0,1,0
1292061881,0.89,-1.55,1,0,0
1292159037,-0.89,-0.26,0,1,0
1292389744,0.95,1.49,0,1,0
1292541227,0.38,-0.61,1,0,0
1292641739,1.7,0.61,1,0,0
1292717253,-1.23,-1.21,1,0,0
1292841764,-0.79,-0.76,0,0,1
1292855782,-0.58,-0.57,0,0,1
1292856224,-1.59,-1.93,1,0,0
1292869662,2.39,2.08,1,0,0
1292928789,1.12,-1.23,1,0,0
1292945180,-0.63,-1.23,1,0,0
1293059465,2.56,0.28,1,0,0
1293287447,1.45,-1.41,1,0,0
1293387725,-1.16,1.77,0,1,0
1293582059,1.35,-1.04,1,0,0
1293593340,1.03,-0.16,1,0,0
1293634133,-0.05,-0.07,0,1,0
1293650632,-0.76,1.73,0,1,0
1293716862,-0.67,-0.71,0,0,1
